"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"941","Unofficial Remix","How To Destroy Angels - The Space In Between","TweakerRay",,"Nine Inch Nails - NINRemixes.com Unofficial - 941 - How To Destroy Angels - The Space In Between remixed by TweakerRay (Unofficial Remix).mp3","336","12","6","S","0.217523","0.0362538","1274819656",,"0",NULL,NULL,"I only used the original Vocals - Everything else is new composed in Cubase5 - Check out www.tweakerray.de for more music. If you enjoyed this I would be happy for Feedback ! 

Cheers TweakerRay"
"942","Unofficial Remix","How To Destroy Angels - The Space In Between","Josh Campbell","Filled","Nine Inch Nails - NINRemixes.com Unofficial - 942 - How To Destroy Angels - The Space In Between, Filled, by Josh Campbell (Unofficial Remix).mp3","489","4","6","Y","0.0490798","0.00817996","1274819647",,"0",NULL,NULL,
"944","Unofficial Remix","Mashup","Gary Lester","Us In","Nine Inch Nails - NINRemixes.com Unofficial - 944 - Mashup, Us In, by Gary Lester (Unofficial Remix).mp3","206","11","5.9","Y","0.259024","0.0439024","1283865509",,"0",NULL,NULL,"Us In by Gary Lester
Mashup using vocals from The Greater Good and The Good Soldier plus some synth, drum, guitar, effects and mixing additions.
TR in everything, everywhere!
Thanks www.ninremixes.com!"
"943","Unofficial Remix","How To Destroy Angels - A Drowning","Josh Campbell","Ahead Of The Tide","Nine Inch Nails - NINRemixes.com Unofficial - 943 - How To Destroy Angels - A Drowning, Ahead Of The Tide, by Josh Campbell (Unofficial Remix).mp3","276","10","6.1","Y","0.181413","0.0297398","1275047696",,"0",NULL,NULL,
"945","Cover","The Big Come Down","Gelli","Unmastered","Nine Inch Nails - NINRemixes.com Unofficial - 945 - The Big Come Down, Unmastered, by Gelli (Cover).mp3","285","15","7.4","?","0.395018","0.0533808","1275048040",,"0","gelli, triage, triagemuzic","triagemuzic, triage, gelli",
"946","Unofficial Remix","How To Destroy Angels - A Drowning","Chris  Rose","Binary Audio Mix","Nine Inch Nails - NINRemixes.com Unofficial - 946 - How To Destroy Angels - A Drowning, Binary Audio Mix, by Chris  Rose (Unofficial Remix).mp3","888","51","8","Y","0.445961","0.0557452","1275399496",,"0",NULL,NULL,"Remix of the ""How To Destroy Angels"" track, ""A Drowning"". I used the original vocal and some piano parts. Everything else was created by myself. The remix was created and produced with Cubase 5"
"187","Unofficial Remix","Zero Sum","Dahak","The Aftermath","Nine Inch Nails - NINRemixes.com Unofficial - 187 - Zero Sum, The Aftermath, by Dahak (Unofficial Remix).mp3","379","20","7.1","Y","0.311233","0.0438356","1281074935",,"0",NULL,NULL,
"947","Fan Inspired Song","Fan Inspired Song","Gary Lester","Halfway Too","Nine Inch Nails - NINRemixes.com Unofficial - 947 - Halfway Too by Gary Lester (Fan Inspired Song).mp3","197","9","6.6","Y","0.235714","0.0357143","1275484868",,"0","justenjoythemusic","justenjoythemusic","Halfway Too by Gary Lester
Thanks TR!
Thanks www.ninremixes.com!"
"948","Unofficial Remix","Mashup","Feeltration","A Drowning vs The Space In Between","Nine Inch Nails - NINRemixes.com Unofficial - 948 - Mashup, A Drowning vs The Space In Between, by Feeltration (Unofficial Remix).mp3","644","31","7.2","?","0.349296","0.0485133","1275951498",,"0","fu this is sic!","fu this is sic!","How To Destroy Angels Remix/Mashup
0 &gt; 3:07  &gt;&gt; A Drowning (House/Ambient)
3:07 &gt; 5: 01 &gt;&gt;The Space In Between (Ambient/Jazz)
5:02 &gt; end &gt;&gt; A Drowning vs The Space In Between (Ambient)"
"949","Unofficial Remix","Starfuckers, Inc.","Ben Ballard","HipHop","Nine Inch Nails - NINRemixes.com Unofficial - 949 - Starfuckers, Inc., HipHop, by Ben Ballard (Unofficial Remix).mp3","234","5","5.5","?","0.0960699","0.0174672","1276290649",,"0",NULL,NULL,"Just a hiphop remix of Starfuckers"
"950","Unofficial Remix","Mashup","Romain Stamm","Frozen House","Nine Inch Nails - NINRemixes.com Unofficial - 950 - Mashup, Frozen House, by Romain Stamm (Unofficial Remix).mp3","151","6","5.8","S","0.192053","0.0331126","1276563069",,"0",NULL,NULL,"=D"
"951","Unofficial Remix","How To Destroy Angels - A Drowning","Gary Lester","Save Myself","Nine Inch Nails - NINRemixes.com Unofficial - 951 - How To Destroy Angels - A Drowning, Save Myself, by Gary Lester (Unofficial Remix).mp3","217","10","5.8","Y","0.188837","0.0325581","1276563075",,"0",NULL,NULL,"Save Myself by Gary Lester
Mariqueen Reznor Rocks!
Thanks TR!
Thanks www.ninremixes.com!"
"952","Unofficial Remix","Burn","Gary Lester","6192010","Nine Inch Nails - NINRemixes.com Unofficial - 952 - Burn, 6192010, by Gary Lester (Unofficial Remix).mp3","287","19","6.2","Y","0.299628","0.0483271","1276972741",,"0",NULL,NULL,"Burn, 6192010, by Gary Lester
Thanks NIN!
Thanks www.ninremixes.com!"
"953","Fan Inspired Song","Fan Inspired Song","Gary Lester","Just Couldn't Leave Alone","Nine Inch Nails - NINRemixes.com Unofficial - 953 - Just Couldn't Leave Alone by Gary Lester (Fan Inspired Song).mp3","127","11","5.5","Y","0.389764","0.0708661","1277129667",,"0",NULL,NULL,"Just Couldn't Leave Alone by Gary Lester
Thanks TR!
Thanks www.ninremixes.com!"
"954","Unofficial Remix","How To Destroy Angels - A Drowning","TweakerRay",,"Nine Inch Nails - NINRemixes.com Unofficial - 954 - How To Destroy Angels - A Drowning remixed by TweakerRay (Unofficial Remix).mp3","701","33","7.4","S","0.332464","0.0449275","1277129680",,"0",NULL,NULL,"I only used the original Vocals (They were also altered with variaudio to create a new vocal-melody)

Everything else is new composed and produced in Cubase5. Please Rate the mix or write a comment and Check out http://www.tweakerray.de 

Cheers
TweakerRay"
"955","Unofficial Remix","Last","Gary Lester","Let Me Inside You","Nine Inch Nails - NINRemixes.com Unofficial - 955 - Last, Let Me Inside You, by Gary Lester (Unofficial Remix).mp3","257","12","6","Y","0.289157","0.0481928","1283978235",,"0",NULL,NULL,"Last, Let Me Inside You
I want my rocksTaR in every song. 
Thanks TR!
Thanks www.ninremixes.com!"
"956","Fan Inspired Song","Fan Inspired Song","Gary Lester and Ramona Graham","You Think I","Nine Inch Nails - NINRemixes.com Unofficial - 956 - You Think I by Gary Lester and Ramona Graham (Fan Inspired Song).mp3","165","19","5.6","Y","0.441212","0.0787879","1278008439",,"0",NULL,NULL,"You Think I by Ramona Graham and Gary Lester
Thanks TR!
Thanks www.ninremixes.com!
"
"957","Unofficial Remix","How To Destroy Angels - A Drowning","Tc","Drowning Angels","Nine Inch Nails - NINRemixes.com Unofficial - 957 - How To Destroy Angels - A Drowning, Drowning Angels, by Tc (Unofficial Remix).mp3","210","4","5.8","S","0.112621","0.0194175","1278102595",,"0",NULL,NULL,"Remix of The drowning"
"958","Unofficial Remix","Hurt","Matthew Hilla","Scenic Remix","Nine Inch Nails - NINRemixes.com Unofficial - 958 - Hurt, Scenic Remix, by Matthew Hilla (Unofficial Remix).mp3","419","15","7.3","N","0.248662","0.0340633","1278788673",,"0",NULL,NULL,"In 2002 I created a remix of Hurt for my own personal use. I used to have a DJ residency at a few local clubs, and I always wanted a more ""playable"" version of Hurt for the dance-floor, but without destroying the original mood and feel.

I worked from the original CD, sampling and using notch-filters to isolate specific sounds. I tried to t only sample a few key bars, and the original guitar chords to stay within the boundaries of legality. I added a total of 14 additional instruments/ tracks of my own device to create this new piece.

I meant to submit the remix directly to Trent Reznor, but never worked up the courage. I never intended to resell, or make profit from this remix - it was for my use. I have never redistributed this to anyone.

After possessing this song for years, and having played it at several clubs with great success (everyone always want s a copy) -- I figure that now, 8 years later after having made it... it should go out into the wild (with permission of Trent and associated NIN staffers).

I sincerely hope you like it. I put a lot of heart and effort into this."
"960","Fan Inspired Song","Fan Inspired Song","Gary Lester","MTR","Nine Inch Nails - NINRemixes.com Unofficial - 960 - MTR by Gary Lester (Fan Inspired Song).mp3","186","19","6.2","Y","0.469189","0.0756757","1279036959",,"0",NULL,NULL,"MTR by Gary Lester
Thanks M, TR, AG!
Thanks www.ninremixes.com!"
"883","Unofficial Remix","March Of The Pigs","Romain Stamm",,"Nine Inch Nails - NINRemixes.com Unofficial - 883 - March Of The Pigs remixed by Romain Stamm (Unofficial Remix).mp3","250","12","6.6","S","0.320648","0.048583","1287358554",,"0",NULL,NULL,
"887","Unofficial Remix","Beside You In Time","TweakerRay",,"Nine Inch Nails - NINRemixes.com Unofficial - 887 - Beside You In Time remixed by TweakerRay (Unofficial Remix).mp3","753","28","7.5","S","0.26964","0.0359521","1289412603",,"0",NULL,NULL,"I only used the original vocals and a small part of the original synth. Everything else is new composed and produced in Cubase5. All instruments played by TweakerRay - check out www.tweakerray.de for more info."
"884","Fan Inspired Song","Fan Inspired Song","Project Deviation","The Dark Passenger","Nine Inch Nails - NINRemixes.com Unofficial - 884 - The Dark Passenger by Project Deviation (Fan Inspired Song).mp3","334","15","6.3","Y","0.283784","0.045045","1288712053",,"0",NULL,NULL,"August 2010

This was created with FLStudio 9.

Guitar written and performed by Nixon Cutz (first half) (manipulated by Riot Act) and Riot Act (second half).

Love this track.  Had to post it.  Sorry if it's a little high on the bass.

Project Deviation is Daniel Jennings, Nixon Cutz, and Riot Act."
"885","Fan Inspired Song","Fan Inspired Song","Project Deviation","A New Year, an Old Feeling","Nine Inch Nails - NINRemixes.com Unofficial - 885 - A New Year, an Old Feeling by Project Deviation (Fan Inspired Song).mp3","273","15","6.3","Y","0.348708","0.0553506","1288828639",,"0",NULL,NULL,"January 2010

Produced in FLStudio 9

Nixon is on vocals, Riot Act created the arrangement.  Enjoy :)

Project Deviation is Nixon Cutz, Riot Act and Dan Jennings."
"886","Fan Inspired Song","Fan Inspired Song","Stout","This Music","Nine Inch Nails - NINRemixes.com Unofficial - 886 - This Music by Stout (Fan Inspired Song).mp3","216","7","6.5","?","0.210648","0.0324074","1289069793",,"0",NULL,NULL,"LONE NAILS LOVE MAKING MUSIC"
"888","Fan Inspired Song","Fan Inspired Song","Sick Messiah","Rage N Wait","Nine Inch Nails - NINRemixes.com Unofficial - 888 - Rage N Wait by Sick Messiah (Fan Inspired Song).mp3","183","9","7.2","?","0.354098","0.0491803","1290039750",,"0","Randall Rash , Self Mutilated Beats , sick messiah ","Self Mutilated Beats , Randall Rash , sick messiah , Sick Messiah, Sick Messiah , rage n wait, ProgRAMmed , Anti religion , anti religion , irreligion , irreligious , no religion , ","This is my Original song .. I have been a NIN fan for years and this is a simple but NIN inspired song .. Partly inspired by the songs , eraser , right were it belongs , live during the with teeth tour , and beside you in time DVD .."
"889","Unofficial Remix","How To Destroy Angels - The Space In Between","Erasemoi","Dellamorte Mix","Nine Inch Nails - NINRemixes.com Unofficial - 889 - How To Destroy Angels - The Space In Between, Dellamorte Mix, by Erasemoi (Unofficial Remix).mp3","265","9","7.2","Y","0.250193","0.034749","1290812634",,"0",NULL,NULL,"knocked up in my lunchtime - enjoy"
"891","Fan Inspired Song","Fan Inspired Song","Gary Lester","Not One Without The Other","Nine Inch Nails - NINRemixes.com Unofficial - 891 - Not One Without The Other by Gary Lester (Fan Inspired Song).mp3","420","9","6.7","Y","0.111667","0.0166667","1290970352",,"0",NULL,NULL,"Not One Without The Other
Thanks TR!
Thanks www.ninremixes.com!"
"897","Fan Inspired Song","Fan Inspired Song","Overdub Media","I'm Here","Nine Inch Nails - NINRemixes.com Unofficial - 897 - I'm Here by Overdub Media (Fan Inspired Song).mp3","156","7","6.8","?","0.261538","0.0384615","1291151680",,"0",NULL,NULL,"Written, performed, mixed, and recorded by Luke Thouin. facebook.com/overdubmedia"
"911","Unofficial Remix","Mashup","DJ Jordan J","The Great Collapse VS. 99 Problems","Nine Inch Nails - NINRemixes.com Unofficial - 911 - Mashup, The Great Collapse VS. 99 Problems, by DJ Jordan J (Unofficial Remix).mp3","325","9","8.5","?","0.236842","0.0278638","1292090644",,"0","    * djjordanj , NIN     * Jayz, suck","suck, NIN     * Jayz,     * djjordanj ","I thought these two songs just went perfect together.
Both very angry tracks!

Remixed video - http://www.youtube.com/watch?v=zebb6C6w9yM"
"913","Unofficial Remix","Mashup","StandbyControl","Wave Goodbye","Nine Inch Nails - NINRemixes.com Unofficial - 913 - Mashup, Wave Goodbye, by StandbyControl (Unofficial Remix).mp3","100","6","6.4","S","0.384","0.06","1292090660",,"0","try harder","try harder","This the first, inspired by thoughts, music and people. A very basic simple mashup bouncing similar and different ideas inside a song. Bye bye ooooh."
"921","Unofficial Remix","Wish","Romain Stamm",,"Nine Inch Nails - NINRemixes.com Unofficial - 921 - Wish remixed by Romain Stamm (Unofficial Remix).mp3","518","7","7.7","S","0.105068","0.0136452","1292355587",,"0",NULL,NULL,"Mod note:  Romain, please check your email account for an email from the mods."
"925","Unofficial Remix","All The Love In The World","Dead Errant Soul",,"Nine Inch Nails - NINRemixes.com Unofficial - 925 - All The Love In The World remixed by Dead Errant Soul (Unofficial Remix).mp3","571","14","7.6","?","0.173944","0.0228873","1292368248",,"0",NULL,NULL,"I only used the acpella (there was some synths and effects on it) everything else is new. The ambient base are guitars (obviously inspired by the master Robert Fripp) I wanted to keep the remix very similar to the original track in final part. Hope you enjoy it :)

You can get this track with a better quality at http://remix.nin.com/member/damianDES

Links:

http://soundcloud.com/deaderrantsoul
http://twitter.com/deaderrantsoul
http://www.myspace.com/deaderrantsoul
http://deaderrantsoul.official.fm/"
"926","Fan Inspired Song","Fan Inspired Song","Thenineteens and Gary Lester","Q U Q","Nine Inch Nails - NINRemixes.com Unofficial - 926 - Q U Q by Thenineteens and Gary Lester (Fan Inspired Song).mp3","64","5","5","Y","0.0819672","0.0163934","1292381724",,"0",NULL,NULL,"Q U Q
Mariqueen and various artists.
Thanks TR!"
"928","Unofficial Remix","Mashup","Romain Stamm","Oceanic","Nine Inch Nails - NINRemixes.com Unofficial - 928 - Mashup, Oceanic, by Romain Stamm (Unofficial Remix).mp3","643","22","8.6","?","0.281308","0.0327103","1292524874",,"0",NULL,NULL,"I was bored to see always the same songs
(""Only"", 3000 times by exemple) and I tried to remix two of the rarest songs with Trent Reznor singing, ever !

ENJOY !

------------------
For any new fans who haven't heard the songs, they are:
EL-P - Flyentology - (album: I'll Sleep When You're Dead)
Josh Wink - Black Bomb (Jerry In The Bag) - (album:herehear)"
"936","Unofficial Remix","All The Love In The World","Chris Rose","Binary Audio Mix","Nine Inch Nails - NINRemixes.com Unofficial - 936 - All The Love In The World, Binary Audio Mix, by Chris Rose (Unofficial Remix).mp3","457","17","8.2","Y","0.255111","0.0311111","1293428545",,"0",NULL,NULL,"For this remix I only used the original lead vocal from the track. All other elements of the mix were created by myself. Edited, mixed and mastered in Cubase 5"
